object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date
679060,Gusu Beauties of the Four Seasons – Summer,1736–95,Print,"Polychrome woodblock print; ink and color on paper, framed","In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",Print only: 107.5 x 57 cm (42 5/16 x 22 7/16 in.); Overall: 113.5 x 63 cm (44 11/16 x 24 13/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.46,,,Purchase from the J. H. Wade Fund,2025.46,2026-05-11
696795,Peasants Defend Their Grain (Against Puppet Officials and Japanese),1944,Print,Woodblock print; ink and oil on paper,"Yan’an prints were made by artists active in the military base of Yan’an, Shaanxi province, North China, at the end of the Long March (1934–1936) and during the continuing civil war and Japanese invasion in the 1940s. Prints were made to help support the effort to build a modernized state and fight the enemy. They illustrate battle scenes, and the effort to bring education and aid to the rural population. Prints were given to foreigners, such as aid workers, doctors, and soldiers who, it was hoped, would support Chinese social and military efforts.",19 x 27.3 cm (7 1/2 x 10 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.558,,,Sundry Art - Miscellaneous Fund,2025.558,2026-05-11
697043,Early Spring,1961,Print,Woodcut print; ink and oil on paper,"Under Chairman Mao, printmakers were encouraged to continue to make prints in support of the country’s modernization efforts. Themes included women joining the workforce as soldiers, farmers, and steel workers to help construct the new socialist state, as well as joining men in the fields. New motifs such as tractors, trains, electrical equipment, and smoking chimneys were introduced into landscape scenery to illustrate a prospering China.",24 x 15.3 cm (9 7/16 x 6 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.573,,,Gift of Professors Tom and Patricia Ebrey,2025.573,2026-05-11
697053,A House Among the Trees,1957,Print,"Woodcut print; ink, color, and oil on paper","Under Chairman Mao, printmakers were encouraged to continue to make prints in support of the country’s modernization efforts. Themes included women joining the workforce as soldiers, farmers, and steel workers to help construct the new socialist state, as well as joining men in the fields. New motifs such as tractors, trains, electrical equipment, and smoking chimneys were introduced into landscape scenery to illustrate a prospering China.",29.5 x 38 cm (11 5/8 x 14 15/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.576,,,Gift of Professors Tom and Patricia Ebrey,2025.576,2026-05-11
697054,A Day of Leisure,1959,Print,Woodcut print; ink and oil on paper,"Under Chairman Mao, printmakers were encouraged to continue to make prints in support of the country’s modernization efforts. Themes included women joining the workforce as soldiers, farmers, and steel workers to help construct the new socialist state, as well as joining men in the fields. New motifs such as tractors, trains, electrical equipment, and smoking chimneys were introduced into landscape scenery to illustrate a prospering China.",17.1 x 25.6 cm (6 3/4 x 10 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.577,,,Gift of Professors Tom and Patricia Ebrey,2025.577,2026-05-11
697059,Snowy Night in Shanghai,1957,Print,"Woodcut print; ink, color, and oil on paper","Under Chairman Mao, printmakers were encouraged to continue to make prints in support of the country’s modernization efforts. Themes included women joining the workforce as soldiers, farmers, and steel workers to help construct the new socialist state, as well as joining men in the fields. New motifs such as tractors, trains, electrical equipment, and smoking chimneys were introduced into landscape scenery to illustrate a prospering China.",,The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.578,,,Gift of Professors Tom and Patricia Ebrey,2025.578,2026-05-11
697063,Night Mooring,1949–76,Print,"Woodcut print; ink, color, and oil on paper","Under Chairman Mao, printmakers were encouraged to continue to make prints in support of the country’s modernization efforts. Themes included women joining the workforce as soldiers, farmers, and steel workers to help construct the new socialist state, as well as joining men in the fields. New motifs such as tractors, trains, electrical equipment, and smoking chimneys were introduced into landscape scenery to illustrate a prospering China.",,The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.579,,,Gift of Professors Tom and Patricia Ebrey,2025.579,2026-05-11
679086,Boys Playing,1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",Image: 105.6 x 58.2 cm (41 9/16 x 22 15/16 in.); Overall: 143.6 x 69.4 cm (56 9/16 x 27 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.58,,,Purchase from the J. H. Wade Fund,2025.58,2026-05-11
697858,Struggle,1949–76,Print,Woodcut print; ink on paper,"Under Chairman Mao, printmakers were encouraged to continue to make prints in support of the country’s modernization efforts. Themes included women joining the workforce as soldiers, farmers, and steel workers to help construct the new socialist state, as well as joining men in the fields. New motifs such as tractors, trains, electrical equipment, and smoking chimneys were introduced into landscape scenery to illustrate a prospering China.",40 x 30 cm (15 3/4 x 11 13/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.580,,,Gift of Professors Tom and Patricia Ebrey,2025.580,2026-05-11
679096,Print in Western Style with Western Text,1662–1735,Print,Woodblock print; ink on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",28.5 x 30.3 cm (11 1/4 x 11 15/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.68,,,Purchase from the J. H. Wade Fund,2025.68,2026-05-11
679109,Great Celebrations in an Abundant Year,1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",Print only: 105.3 x 56.3 cm (41 7/16 x 22 3/16 in.); Overall: 174.9 x 70 cm (68 7/8 x 27 9/16 in.); with knobs: 75.5 cm (29 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.81,,,Purchase from the J. H. Wade Fund,2025.81,2026-05-11
679120,Happy Fisherfolk,1662–1722,Print,Polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",39.7 x 60.5 cm (15 5/8 x 23 13/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.91.b,,,Purchase from the J. H. Wade Fund,2025.91.b,2026-05-11
679267,Mother with Son Holding a Brush,1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",Print only: 101.4 x 52.1 cm (39 15/16 x 20 1/2 in.); Overall: 178 x 66.9 cm (70 1/16 x 26 5/16 in.); with knobs: 72.3 cm (28 7/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.98,,,Purchase from the J. H. Wade Fund,2025.98,2026-05-11
679272,Dominoes,1736–95,Print,Woodblock print; ink on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",30.5 x 30.9 cm (12 x 12 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.104,,,Purchase from the J. H. Wade Fund,2025.104,2026-05-11
679273,Leifeng Pagoda Board Game,1736–95,Print,Woodblock print; ink on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",31 x 29.8 cm (12 3/16 x 11 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.105,,,Purchase from the J. H. Wade Fund,2025.105,2026-05-11
679348,Waxbills,1700–1750,Print,Polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",38.3 x 30 cm (15 1/16 x 11 13/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.109,,,Purchase from the J. H. Wade Fund,2025.109,2026-05-11
679366,Watermelon and Grapes,1700–1750,Print,Polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",33 x 37.5 cm (13 x 14 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.115,,,Purchase from the J. H. Wade Fund,2025.115,2026-05-11
679367,Praying Mantis on a Lychee,1700–1750,Print,Polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",28.3 x 38.4 cm (11 1/8 x 15 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.117,,,Purchase from the J. H. Wade Fund,2025.117,2026-05-11
679369,Three Friends of Winter,1700–1750,Print,Polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",30.1 x 37.4 cm (11 7/8 x 14 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.119,,,Purchase from the J. H. Wade Fund,2025.119,2026-05-11
679370,Insect on Viburnum,1700–1750,Print,Polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",24.1 x 33.4 cm (9 1/2 x 13 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.120,,,Purchase from the J. H. Wade Fund,2025.120,2026-05-11
679371,"Chrysanthemum, Begonia, and Blue Asters",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",28.5 x 36.5 cm (11 1/4 x 14 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.121,,,Purchase from the J. H. Wade Fund,2025.121,2026-05-11
678462,Li Bai Writes a Poem Whilst Drunk In Huaqing Palace,1700s,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"Woodblock printing in color reached its height in China in the seventeenth to eighteenth centuries. It was executed by means of sets of separate blocks, each carved to print a different color.",Print only: 101.4 x 49 cm (39 15/16 x 19 5/16 in.); Overall: 177.1 x 62.2 cm (69 3/4 x 24 1/2 in.); with knobs: 67.8 cm (26 11/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.20,,,Purchase from the J. H. Wade Fund,2025.20,2026-05-11
678658,Yang Guifei Strolls in a Garden,1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",Print only: 134.7 x 61 cm (53 1/16 x 24 in.); Overall: 1962 x 74.1 cm (772 7/16 x 29 3/16 in.); with knobs: 192 x 79.6 cm (75 9/16 x 31 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.27,,,Purchase from the J. H. Wade Fund,2025.27,2026-05-11
